"subn","condn","escape","choice","rt","fdbk"
6,3,0,1,0.642024975330405,1
6,3,0,1,0.604240159800674,0
6,3,0,0,NA,1
6,3,0,1,1.32728344079236,1
6,3,0,1,0.133670468844702,1
6,3,0,1,0.132361014654278,1
6,3,0,1,0.138998636607282,1
6,3,0,0,NA,0
6,3,0,0,NA,0
6,3,0,1,0.344853395102444,1
6,3,0,1,0.18521532276804,1
6,3,0,1,0.535842032831753,1
6,3,0,1,0.780940961229321,1
6,3,0,1,0.246879742181232,1
6,3,0,0,NA,0
6,3,0,1,0.210098798698351,1
6,3,0,1,0.33103073956513,1
6,4,0,1,0.197632540451702,0
6,4,0,0,NA,1
6,4,0,1,0.339679282177293,0
6,4,0,0,NA,1
6,4,0,0,NA,1
6,4,0,0,NA,1
6,4,0,0,NA,1
6,4,0,0,NA,1
6,4,0,0,NA,0
6,4,0,0,NA,1
6,4,0,1,0.350076934354747,1
6,4,0,0,NA,0
6,4,0,1,0.141368623413582,1
6,4,0,1,0.64096065209973,0
6,4,0,0,NA,1
6,4,0,1,0.134785751000411,0
6,4,0,0,NA,0
6,4,0,1,1.03167424128588,0
6,4,0,1,0.357218098872534,0
6,4,0,0,NA,1
6,4,0,0,NA,1
6,4,0,1,0.435921590343962,1
6,4,0,0,NA,1
6,4,0,1,0.792141943735976,0
6,4,0,1,0.977953253767544,0
6,4,0,1,0.304899690345994,0
6,4,0,0,NA,0
6,4,0,1,0.239639366829313,0
6,4,0,0,NA,1
6,4,0,0,NA,1
6,4,0,1,0.611576100610531,0
6,4,0,1,0.197371008194068,0
6,4,0,1,0.172713443035859,0
6,4,0,0,NA,1
6,4,0,0,NA,1
6,4,0,0,NA,0
6,4,0,1,0.832997288425562,0
6,4,0,0,NA,1
6,4,0,0,NA,1
6,4,0,0,NA,1
7,1,1,1,0.0977605752803073,1
7,1,1,0,NA,0
7,1,1,0,NA,0
7,1,1,1,1.24716915866634,1
7,1,1,0,NA,1
7,1,1,1,0.316251558064477,1
7,1,1,1,0.732297372625361,1
7,1,1,1,0.415372208095072,1
7,1,1,1,0.498601398566073,1
7,1,1,0,NA,0
7,1,1,1,0.396289445732462,1
7,1,1,1,0.866618793945847,1
7,1,1,0,NA,0
7,1,1,1,0.384334327892005,1
7,1,1,1,0.0937389081844903,1
7,1,1,1,0.40357578396642,1
7,1,1,0,NA,0
7,1,1,1,0.279289183093148,1
7,1,1,1,0.839183731247188,1
7,1,1,1,0.445828652451499,1
7,1,1,1,0.322503777524179,1
7,1,1,0,NA,0
7,1,1,1,0.259826610810932,1
7,1,1,1,0.400783760227152,1
7,1,1,1,1.15599042201602,1
7,1,1,0,NA,0
7,1,1,1,0.294346146943615,1
7,1,1,1,0.549434245274797,0
7,1,1,1,0.204298228088277,0
7,1,1,1,0.381033615260533,0
7,1,1,1,0.653120232185491,1
7,1,1,1,0.354167950801851,1
7,1,1,0,NA,0
7,1,1,0,NA,0
7,1,1,1,0.320709583652831,1
7,1,1,1,0.318950569543378,1
7,1,1,1,0.420802449437578,1
7,1,1,1,0.435958948738594,1
7,1,1,1,0.99286102249747,1
7,1,1,0,NA,0
7,2,1,1,0.940199201591549,0
7,2,1,1,1.30582681623459,0
7,2,1,1,1.16980450218554,0
7,2,1,0,NA,1
7,2,1,0,NA,1
7,2,1,0,NA,0
7,2,1,0,NA,1
7,2,1,0,NA,0
7,2,1,0,NA,1
7,2,1,1,0.0997771003908042,0
7,2,1,0,NA,1
7,2,1,1,0.229884793679243,1
7,2,1,1,0.116012943162309,0
7,2,1,0,NA,1
7,2,1,0,NA,1
7,2,1,0,NA,1
7,2,1,0,NA,1
7,2,1,0,NA,1
7,2,1,1,1.37505199727258,0
7,2,1,1,0.191037414473909,0
7,2,1,0,NA,1
7,2,1,0,NA,1
7,2,1,0,NA,1
7,2,1,0,NA,1
7,2,1,0,NA,1
7,2,1,1,0.207146015297686,1
7,2,1,0,NA,1
7,2,1,0,NA,0
7,2,1,0,NA,1
7,2,1,0,NA,0
7,2,1,0,NA,1
7,2,1,1,1.09217478781277,0
7,2,1,0,NA,1
7,2,1,0,NA,1
7,2,1,0,NA,1
7,2,1,0,NA,1
7,2,1,0,NA,1
7,2,1,1,0.197129064952485,0
7,2,1,0,NA,1
7,2,1,1,0.206815537915811,0
7,3,0,1,0.162000745593742,1
7,3,0,0,NA,0
7,3,0,0,NA,0
7,3,0,1,0.400746783079779,1
7,3,0,0,NA,0
7,3,0,1,0.530516315394801,1
7,3,0,0,NA,1
7,3,0,1,0.300641707665966,1
7,3,0,0,NA,0
7,3,0,1,0.817875633469215,1
7,3,0,1,0.304530050479858,1
7,3,0,1,0.326606054057301,1
7,3,0,1,0.361290956926449,0
7,3,0,1,0.153193566220852,1
7,3,0,0,NA,0
7,3,0,0,NA,0
7,3,0,1,0.385070596410389,1
7,3,0,0,NA,1
7,3,0,1,0.370752607484436,1
7,3,0,1,0.350675131798277,1
7,3,0,1,1.40365015931951,1
7,3,0,0,NA,1
7,3,0,0,NA,1
7,3,0,1,0.811347924688945,1
7,3,0,0,NA,1
7,3,0,0,NA,0
7,3,0,0,NA,0
7,3,0,1,0.290598402044122,1
7,3,0,1,0.511766301483113,1
7,3,0,1,0.16285028776975,0
7,3,0,0,NA,1
7,3,0,1,0.636756967755108,1
7,3,0,0,NA,0
7,3,0,0,NA,0
7,3,0,1,0.553314059419478,1
7,3,0,1,0.220808001756607,1
7,3,0,1,0.395169811293833,1
7,3,0,1,0.371455515310368,0
7,3,0,1,0.350795986022583,1
7,3,0,0,NA,0
7,4,0,0,NA,0
7,4,0,1,0.691726247152449,1
7,4,0,0,NA,1
7,4,0,0,NA,1
7,4,0,1,1.75226136930222,0
7,4,0,1,0.43666059455179,1
7,4,0,1,0.715915369099227,0
7,4,0,0,NA,0
7,4,0,1,1.0487906920633,0
7,4,0,0,NA,1
7,4,0,0,NA,1
7,4,0,1,0.924723363859097,0
7,4,0,0,NA,1
7,4,0,0,NA,1
7,4,0,0,NA,1
7,4,0,0,NA,0
7,4,0,1,0.256773036503474,0
7,4,0,0,NA,1
7,4,0,0,NA,1
7,4,0,0,NA,1
7,4,0,0,NA,1
7,4,0,0,NA,1
7,4,0,0,NA,1
7,4,0,1,0.93341837613044,0
7,4,0,1,0.329596476564388,0
7,4,0,1,0.328987304208995,0
7,4,0,0,NA,0
7,4,0,1,0.299087080735908,1
7,4,0,0,NA,0
7,4,0,1,0.27299576094508,0
7,4,0,0,NA,1
7,4,0,0,NA,1
7,4,0,0,NA,1
7,4,0,1,0.191051050658301,1
7,4,0,0,NA,1
7,4,0,0,NA,0
7,4,0,1,1.29021522792232,0
7,4,0,1,1.20268521652103,1
7,4,0,0,NA,1
7,4,0,1,0.36104474808978,0
8,1,1,1,0.819232928846123,1
8,1,1,0,NA,1
8,1,1,0,NA,0
8,1,1,0,NA,1
8,1,1,1,1.35929257662378,1
8,1,1,1,0.658141814171791,1
8,1,1,1,0.467542219420664,1
8,1,1,1,1.36736390518397,1
8,1,1,1,1.38008730480225,1
8,1,1,1,1.30249796763989,1
8,1,1,0,NA,1
8,1,1,1,1.06348514432596,1
8,1,1,0,NA,0
8,1,1,0,NA,0
8,1,1,1,0.507892175904719,1
8,1,1,1,0.53598834533661,1
8,1,1,0,NA,0
8,1,1,1,0.269927969498476,1
8,1,1,1,1.44594423974011,1
8,1,1,1,0.893580699389507,1
8,1,1,1,0.54673920692228,0
8,1,1,1,0.334579232273211,1
8,1,1,1,0.46899108718415,1
8,1,1,1,0.499565772743411,1
8,1,1,1,0.517751481573072,1
8,1,1,1,0.530562489908532,1
8,1,1,0,NA,0
8,1,1,1,0.445535231693555,1
8,1,1,1,0.500077744033013,1
8,1,1,0,NA,0
8,1,1,1,0.362943445009951,1
8,1,1,0,NA,0
8,1,1,1,0.251039868646041,1
8,1,1,1,0.54996423635215,1
8,1,1,1,0.399515103690599,1
8,1,1,1,0.440289481584672,1
8,1,1,1,0.41940050384862,1
8,1,1,1,0.454495476646112,1
8,1,1,1,0.445393910661892,1
8,1,1,1,0.407758591059519,1
8,2,1,1,0.454398606840064,0
8,2,1,0,NA,1
8,2,1,1,0.668305573149436,1
8,2,1,0,NA,1
8,2,1,0,NA,1
8,2,1,1,1.32133437507241,0
8,2,1,1,0.478741538247502,0
8,2,1,1,0.984326011124391,0
8,2,1,0,NA,1
8,2,1,1,0.948790168101113,0
8,2,1,0,NA,1
8,2,1,0,NA,1
8,2,1,1,0.399191921590049,1
8,2,1,1,1.53825157938864,0
8,2,1,0,NA,1
8,2,1,0,NA,0
8,2,1,1,0.261492266718677,0
8,2,1,1,0.272394588069442,0
8,2,1,1,0.396050330810468,0
8,2,1,0,NA,0
8,2,1,0,NA,1
8,2,1,1,0.711250827278239,0
8,2,1,1,0.512725860832385,1
8,2,1,1,1.70297978835905,0
8,2,1,0,NA,1
8,2,1,0,NA,1
8,2,1,0,NA,1
8,2,1,0,NA,1
8,2,1,0,NA,1
8,2,1,0,NA,0
8,2,1,0,NA,1
8,2,1,0,NA,1
8,2,1,0,NA,1
8,2,1,0,NA,1
8,2,1,1,0.753287717051703,1
8,2,1,0,NA,0
8,2,1,1,0.680413724373967,1
8,2,1,0,NA,1
8,2,1,1,0.913805056167411,0
8,2,1,0,NA,1
8,3,0,1,1.5916566764487,1
8,3,0,1,0.576151030683157,1
8,3,0,1,0.44362837279967,1
8,3,0,0,NA,0
8,3,0,1,0.61252039303282,1
8,3,0,0,NA,0
8,3,0,1,0.487120320187743,1
8,3,0,1,0.419980724509637,0
8,3,0,1,0.508637072416626,1
8,3,0,1,0.601773985474778,1
8,3,0,1,0.392947888129702,1
8,3,0,1,0.356009184369543,1
8,3,0,1,0.483769137546415,1
8,3,0,0,NA,0
8,3,0,1,0.463041963740407,1
8,3,0,0,NA,0
8,3,0,0,NA,1
8,3,0,0,NA,0
8,3,0,1,0.488897870597278,1
8,3,0,0,NA,0
8,3,0,0,NA,0
8,3,0,1,0.388138340072825,1
8,3,0,0,NA,0
8,3,0,1,0.791325219809853,1
8,3,0,1,0.469041762030769,0
8,3,0,0,NA,0
8,3,0,0,NA,0
8,3,0,0,NA,0
8,3,0,1,0.686310361714411,1
8,3,0,1,0.761406350382427,0
8,3,0,0,NA,0
8,3,0,0,NA,0
8,3,0,0,NA,0
8,3,0,0,NA,0
8,3,0,1,0.373683806233207,1
8,3,0,1,1.55297697949564,1
8,3,0,0,NA,0
8,3,0,1,0.460129136697857,1
8,3,0,1,0.490713367876002,1
8,3,0,0,NA,0
8,4,0,1,1.49072728296955,0
8,4,0,1,0.221221264687552,0
8,4,0,1,1.25586026620873,0
8,4,0,0,NA,1
8,4,0,1,0.639677798844455,0
8,4,0,0,NA,0
8,4,0,0,NA,1
8,4,0,1,0.255685978407715,0
8,4,0,1,1.56071969803683,0
8,4,0,1,0.281423202801049,0
8,4,0,0,NA,1
8,4,0,1,0.205983989306495,0
8,4,0,0,NA,1
8,4,0,0,NA,1
8,4,0,1,0.548821703844281,0
8,4,0,1,0.542231524206592,1
8,4,0,0,NA,1
8,4,0,0,NA,1
8,4,0,1,0.269001783125276,1
8,4,0,1,0.212925899951855,0
8,4,0,0,NA,1
8,4,0,0,NA,1
8,4,0,0,NA,1
8,4,0,1,0.255580122541085,0
8,4,0,0,NA,1
8,4,0,1,0.296210564047472,1
8,4,0,1,0.310399727492125,0
8,4,0,1,0.479160413510079,0
8,4,0,0,NA,1
8,4,0,0,NA,0
8,4,0,1,0.749871882630916,1
8,4,0,1,1.40213643379495,0
8,4,0,0,NA,0
8,4,0,0,NA,0
8,4,0,0,NA,1
8,4,0,1,1.00305063894347,0
8,4,0,0,NA,1
8,4,0,0,NA,1
8,4,0,1,1.43228201124054,0
8,4,0,0,NA,0
9,1,1,1,0.256075644339345,1
9,1,1,1,0.214534210563644,0
9,1,1,0,NA,0
9,1,1,0,NA,0
9,1,1,1,1.0459530071835,1
9,1,1,0,NA,1
9,1,1,1,1.79976895185605,0
9,1,1,0,NA,0
9,1,1,0,NA,0
9,1,1,0,NA,1
9,1,1,1,0.530540220903107,0
9,1,1,1,0.38221005207123,1
9,1,1,1,0.335688752406096,1
9,1,1,0,NA,0
9,1,1,0,NA,0
9,1,1,0,NA,1
9,1,1,0,NA,0
9,1,1,0,NA,1
9,1,1,1,0.377235785222142,1
9,1,1,0,NA,1
9,1,1,1,0.330657547019598,0
9,1,1,1,0.399117420319856,1
9,1,1,0,NA,0
9,1,1,1,0.317825668358124,1
9,1,1,1,1.46685107484074,0
9,1,1,1,0.13808383642482,1
9,1,1,0,NA,0
9,1,1,1,1.6414958970643,1
9,1,1,1,1.24323765476508,1
9,1,1,0,NA,1
9,1,1,0,NA,1
9,1,1,1,0.130853993341058,1
9,1,1,0,NA,0
9,1,1,1,0.461639677781631,1
9,1,1,1,0.329005266076945,1
9,1,1,1,0.893504311860848,1
9,1,1,0,NA,0
9,1,1,1,0.288459024904712,1
9,1,1,0,NA,0
9,1,1,1,0.218573525272103,1
9,2,1,1,0.238966373206207,0
9,2,1,1,0.346677451176341,0
9,2,1,0,NA,0
9,2,1,0,NA,1
9,2,1,0,NA,1
9,2,1,0,NA,1
9,2,1,1,0.379342628826192,0
9,2,1,0,NA,0
9,2,1,0,NA,1
9,2,1,1,0.71084939069858,0
9,2,1,0,NA,1
9,2,1,0,NA,1
9,2,1,0,NA,0
9,2,1,1,0.433742710963522,0
9,2,1,0,NA,1
9,2,1,1,1.21552424707192,1
9,2,1,0,NA,1
9,2,1,1,0.387495700955179,0
9,2,1,0,NA,1
9,2,1,0,NA,0
9,2,1,0,NA,0
9,2,1,0,NA,1
9,2,1,1,0.220144048586092,0
9,2,1,1,0.578564787040613,0
9,2,1,0,NA,1
9,2,1,0,NA,1
9,2,1,1,0.192292274758773,0
9,2,1,0,NA,1
9,2,1,1,0.709762606820453,1
9,2,1,1,0.531723494554843,0
9,2,1,1,1.88596136259471,0
9,2,1,0,NA,1
9,2,1,1,0.996116780932967,0
9,2,1,0,NA,1
9,2,1,0,NA,0
9,2,1,1,0.384895698956451,0
9,2,1,1,1.44593837704837,0
9,2,1,1,0.966641561168085,1
9,2,1,0,NA,0
9,2,1,0,NA,1
9,3,0,0,NA,0
9,3,0,0,NA,0
9,3,0,1,0.797726258777136,1
9,3,0,0,NA,0
9,3,0,1,0.967578215988499,1
9,3,0,0,NA,0
9,3,0,1,0.481285914565893,1
9,3,0,0,NA,0
9,3,0,1,0.21813908844375,0
9,3,0,1,0.656371783547753,1
9,3,0,0,NA,0
9,3,0,1,0.608460527435091,1
9,3,0,1,1.00214706129413,1
9,3,0,1,0.90782118082708,1
9,3,0,1,0.446909326785033,1
9,3,0,0,NA,0
9,3,0,0,NA,0
9,3,0,0,NA,0
9,3,0,1,0.953414328971942,0
9,3,0,1,0.407366879619452,1
9,3,0,1,1.85651764317224,1
9,3,0,1,0.191030626018222,0
9,3,0,1,0.344836800623281,1
9,3,0,1,0.500393691484696,1
9,3,0,0,NA,1
9,3,0,0,NA,0
9,3,0,0,NA,0
9,3,0,0,NA,0
9,3,0,1,0.683754276638933,1
9,3,0,1,0.277797251906386,1
9,3,0,1,0.339129479629815,1
9,3,0,1,0.624959691647251,1
9,3,0,0,NA,1
9,3,0,1,0.284006697723435,1
9,3,0,1,0.30207587906741,1
9,3,0,1,0.389152326547305,1
9,3,0,0,NA,0
9,3,0,0,NA,0
9,3,0,1,0.445980673689399,1
9,3,0,1,0.314797982644362,1
9,4,0,0,NA,1
9,4,0,1,0.28952988355188,0
9,4,0,0,NA,0
9,4,0,0,NA,1
9,4,0,1,1.22842054440568,0
9,4,0,1,0.243313994710223,0
9,4,0,0,NA,1
9,4,0,1,0.239563387203552,0
9,4,0,0,NA,1
9,4,0,0,NA,0
9,4,0,1,0.183248978295681,0
9,4,0,0,NA,1
9,4,0,0,NA,0
9,4,0,0,NA,1
9,4,0,0,NA,1
9,4,0,0,NA,0
9,4,0,1,0.157317785621615,0
9,4,0,1,0.510255836770866,0
9,4,0,0,NA,1
9,4,0,0,NA,1
9,4,0,1,0.481215915261173,0
9,4,0,0,NA,1
9,4,0,0,NA,0
9,4,0,1,0.187539146865501,0
9,4,0,1,0.273193503093252,0
9,4,0,1,0.152186679323689,0
9,4,0,0,NA,1
9,4,0,0,NA,0
9,4,0,0,NA,0
9,4,0,0,NA,1
9,4,0,0,NA,1
9,4,0,0,NA,1
9,4,0,0,NA,1
9,4,0,0,NA,1
9,4,0,0,NA,0
9,4,0,0,NA,1
9,4,0,0,NA,1
9,4,0,0,NA,0
9,4,0,0,NA,1
9,4,0,0,NA,0
10,1,1,1,0.418539485286579,1
10,1,1,1,1.11607447578439,1
10,1,1,1,0.543581740393912,1
10,1,1,1,0.179702811631641,1
10,1,1,1,0.729253411292114,1
10,1,1,1,0.639905509402026,0
10,1,1,0,NA,1
10,1,1,1,0.866773036546722,1
10,1,1,0,NA,0
10,1,1,1,0.692719210258758,1
10,1,1,0,NA,0
10,1,1,1,1.00327353139132,1
10,1,1,1,1.32165595926139,1
10,1,1,1,0.342214550692787,1
10,1,1,0,NA,1
10,1,1,1,0.755598300957998,1
10,1,1,1,0.310852831374747,1
10,1,1,1,1.43032879579058,1
10,1,1,0,NA,0
10,1,1,0,NA,1
10,1,1,1,0.250103470165996,1
10,1,1,1,0.461548795138831,1
10,1,1,0,NA,0
10,1,1,1,0.899857872723537,1
10,1,1,0,NA,0
10,1,1,1,0.371636592349486,0
10,1,1,1,0.658934668373541,1
10,1,1,0,NA,0
10,1,1,1,0.883324425436946,1
10,1,1,1,0.848525158510872,0
10,1,1,0,NA,0
10,1,1,1,0.333093337941153,0
10,1,1,1,1.75876680736185,1
10,1,1,1,0.652067764752759,1
10,1,1,1,1.14388211951719,1
10,1,1,1,0.747439489079834,1
10,1,1,1,0.636957566822649,1
10,1,1,1,0.532833267882989,1
10,1,1,1,0.812440073884526,1
10,1,1,1,0.31303507492834,1
10,2,1,1,0.907457082659227,0
10,2,1,0,NA,1
10,2,1,1,1.22861253741147,0
10,2,1,1,0.27347783143575,1
10,2,1,0,NA,0
10,2,1,0,NA,1
10,2,1,0,NA,1
10,2,1,0,NA,1
10,2,1,0,NA,1
10,2,1,1,1.24446978782623,0
10,2,1,0,NA,1
10,2,1,0,NA,0
10,2,1,0,NA,0
10,2,1,0,NA,1
10,2,1,0,NA,1
10,2,1,1,0.478601234898568,1
10,2,1,0,NA,1
10,2,1,0,NA,1
10,2,1,0,NA,1
10,2,1,0,NA,1
10,2,1,1,0.821801116279966,1
10,2,1,0,NA,1
10,2,1,0,NA,1
10,2,1,0,NA,1
10,2,1,0,NA,1
10,2,1,1,0.764661137763639,0
10,2,1,0,NA,0
10,2,1,1,1.01153227100463,0
10,2,1,1,1.26834208962559,0
10,2,1,1,1.91846197652084,0
10,2,1,0,NA,1
10,2,1,1,0.427340601918914,0
10,2,1,1,0.301659737399039,0
10,2,1,0,NA,1
10,2,1,0,NA,1
10,2,1,1,0.505252512499348,0
10,2,1,1,0.378188356465451,1
10,2,1,0,NA,1
10,2,1,0,NA,1
10,2,1,0,NA,1
10,3,0,1,0.54262530890452,1
10,3,0,0,NA,0
10,3,0,1,0.499335843345881,0
10,3,0,1,1.98667491199607,0
10,3,0,0,NA,1
10,3,0,0,NA,0
10,3,0,1,0.540618091248212,1
10,3,0,0,NA,0
10,3,0,1,0.551244025185875,1
10,3,0,1,0.515824898212231,1
10,3,0,1,1.11441754850785,1
10,3,0,1,0.401821564641952,1
10,3,0,1,0.818396419565164,1
10,3,0,1,0.577667387258569,0
10,3,0,0,NA,0
10,3,0,1,0.63308851592371,1
10,3,0,1,0.324324559000411,1
10,3,0,1,0.674896639052038,1
10,3,0,1,0.557138889577623,1
10,3,0,1,0.913116302855986,1
10,3,0,1,0.995931938552315,1
10,3,0,1,0.605787496105877,1
10,3,0,1,0.292542888376292,1
10,3,0,1,0.833774562689478,0
10,3,0,1,0.651834400723333,1
10,3,0,0,NA,0
10,3,0,1,0.365044366907852,0
10,3,0,1,1.48183416373493,1
10,3,0,1,0.364872244745162,0
10,3,0,1,0.554371689409258,1
10,3,0,1,1.18747886714782,1
10,3,0,1,0.634156899941669,1
10,3,0,1,1.00307491847822,1
10,3,0,0,NA,0
10,3,0,1,0.317773779222714,1
10,3,0,1,0.438745821702091,0
10,3,0,0,NA,0
10,3,0,1,0.530589244101167,1
10,3,0,1,0.519509189430434,0
10,3,0,1,0.421122965180818,1
10,4,0,0,NA,1
10,4,0,1,0.186669662302988,0
10,4,0,0,NA,0
10,4,0,0,NA,1
10,4,0,0,NA,1
10,4,0,0,NA,0
10,4,0,1,0.422500008281945,1
10,4,0,1,0.461617342788181,0
10,4,0,1,0.676250417400219,1
10,4,0,1,0.623735818616685,0
10,4,0,1,0.346032190480638,0
10,4,0,1,1.12585193469134,0
10,4,0,1,1.77915303410851,0
10,4,0,0,NA,1
10,4,0,0,NA,1
10,4,0,1,0.214466656430415,0
10,4,0,0,NA,1
10,4,0,1,1.35581451275056,0
10,4,0,1,0.795893923712367,0
10,4,0,0,NA,1
10,4,0,0,NA,1
10,4,0,0,NA,1
10,4,0,0,NA,1
10,4,0,0,NA,1
10,4,0,0,NA,0
10,4,0,0,NA,1
10,4,0,0,NA,1
10,4,0,0,NA,0
10,4,0,0,NA,1
10,4,0,1,1.56119315776923,0
10,4,0,1,0.760838492239654,1
10,4,0,1,1.14569591628872,0
10,4,0,1,1.20191472809471,0
10,4,0,0,NA,1
10,4,0,1,0.194927971886395,0
10,4,0,1,0.931397618998706,0
10,4,0,1,0.263767839039722,0
10,4,0,0,NA,1
10,4,0,0,NA,1
10,4,0,0,NA,1
11,1,1,0,NA,0
11,1,1,0,NA,1
11,1,1,1,0.840265797389001,1
11,1,1,1,0.441915576580743,1
11,1,1,1,0.315755693962366,1
11,1,1,1,0.29356326097033,0
11,1,1,1,0.466382439261781,1
11,1,1,0,NA,1
11,1,1,0,NA,0
11,1,1,0,NA,0
11,1,1,0,NA,0
11,1,1,0,NA,0
11,1,1,1,0.233279399123678,1
11,1,1,0,NA,0
11,1,1,1,0.241432262060291,1
11,1,1,0,NA,0
11,1,1,1,0.70341402276524,1
11,1,1,0,NA,0
11,1,1,1,0.235030401766705,1
11,1,1,1,0.338784392052825,1
11,1,1,0,NA,0
11,1,1,1,0.40720605477529,0
11,1,1,1,0.166256270477883,1
11,1,1,0,NA,1
11,1,1,0,NA,1
11,1,1,1,0.520976317525321,1
11,1,1,0,NA,0
11,1,1,0,NA,0
11,1,1,0,NA,0
11,1,1,0,NA,0
11,1,1,0,NA,0
11,1,1,1,0.220269571288,1
11,1,1,1,0.250203252985181,1
11,1,1,1,0.440157140265244,1
11,1,1,1,0.2216836330698,1
11,1,1,0,NA,0
11,1,1,1,0.342997161546065,1
11,1,1,1,0.237202178177309,0
11,1,1,0,NA,0
11,1,1,1,0.254526514253828,0
11,2,1,0,NA,1
11,2,1,1,0.267237267799994,0
11,2,1,0,NA,1
11,2,1,0,NA,1
11,2,1,0,NA,1
11,2,1,1,0.361227756230344,0
11,2,1,0,NA,1
11,2,1,0,NA,1
11,2,1,0,NA,1
11,2,1,0,NA,1
11,2,1,0,NA,1
11,2,1,0,NA,1
11,2,1,0,NA,1
11,2,1,0,NA,1
11,2,1,0,NA,1
11,2,1,0,NA,1
11,2,1,0,NA,0
11,2,1,0,NA,0
11,2,1,0,NA,0
11,2,1,0,NA,0
11,2,1,0,NA,0
11,2,1,0,NA,0
11,2,1,1,0.236223442705554,0
11,2,1,1,1.33541150404669,0
11,2,1,1,0.273864637739671,1
11,2,1,0,NA,1
11,2,1,0,NA,1
11,2,1,1,0.481395368820191,1
11,2,1,1,0.43412732796837,0
11,2,1,1,0.318813714472949,0
11,2,1,0,NA,1
11,2,1,0,NA,1
11,2,1,0,NA,0
11,2,1,0,NA,1
11,2,1,1,1.38094788845129,0
11,2,1,0,NA,1
11,2,1,1,1.89122335710379,0
11,2,1,0,NA,1
11,2,1,0,NA,0
11,2,1,0,NA,1
11,3,0,1,0.659138789986601,1
11,3,0,1,0.286843077284988,1
11,3,0,0,NA,0
11,3,0,1,1.19413162292895,0
11,3,0,1,0.27813708593682,0
11,3,0,0,NA,0
11,3,0,1,0.177105998702071,1
11,3,0,1,0.523259850793847,0
11,3,0,1,0.794446153515574,1
11,3,0,1,0.974438842462707,1
11,3,0,0,NA,0
11,3,0,1,0.33355291556818,1
11,3,0,0,NA,0
11,3,0,1,0.36820120273549,1
11,3,0,1,0.399835284099667,1
11,3,0,1,0.536222219640789,1
11,3,0,0,NA,0
11,3,0,0,NA,0
11,3,0,0,NA,0
11,3,0,1,0.463593473912324,1
11,3,0,0,NA,0
11,3,0,0,NA,0
11,3,0,1,0.590022327620708,1
11,3,0,1,0.761098397665536,1
11,3,0,1,0.311398124742194,1
11,3,0,1,0.298805636033381,1
11,3,0,1,0.378946364663012,1
11,3,0,1,0.64584786111442,1
11,3,0,1,0.22925963752669,1
11,3,0,1,0.479501066389462,1
11,3,0,0,NA,0
11,3,0,1,0.258552795666414,1
11,3,0,1,0.408688138751769,1
11,3,0,1,0.363922890859719,1
11,3,0,1,0.543846036106915,0
11,3,0,1,0.801793317219706,1
11,3,0,1,0.247774509503331,0
11,3,0,1,0.290701231727974,1
11,3,0,0,NA,1
11,3,0,1,0.35591027620275,0
11,4,0,1,0.535153507551617,0
11,4,0,1,0.631954391133951,0
11,4,0,1,0.263905950522736,0
11,4,0,0,NA,1
11,4,0,0,NA,1
11,4,0,0,NA,1
11,4,0,0,NA,1
11,4,0,0,NA,0
11,4,0,0,NA,1
11,4,0,1,0.826974740308166,0
11,4,0,0,NA,1
11,4,0,0,NA,1
11,4,0,1,1.20386719093294,0
11,4,0,0,NA,0
11,4,0,0,NA,1
11,4,0,0,NA,1
11,4,0,0,NA,1
11,4,0,1,0.555416896729169,0
11,4,0,1,0.24182788000196,0
11,4,0,1,0.53660761224319,0
11,4,0,1,0.748266054785259,0
11,4,0,1,1.83648116052448,0
11,4,0,0,NA,1
11,4,0,1,0.588110812891447,0
11,4,0,0,NA,1
11,4,0,0,NA,0
11,4,0,0,NA,1
11,4,0,0,NA,1
11,4,0,0,NA,1
11,4,0,0,NA,0
11,4,0,0,NA,1
11,4,0,0,NA,1
11,4,0,0,NA,1
11,4,0,1,0.42387292602493,0
11,4,0,0,NA,0
11,4,0,1,0.240462437904326,0
11,4,0,0,NA,1
11,4,0,0,NA,1
11,4,0,0,NA,0
11,4,0,1,0.444623376608198,1
12,1,1,1,0.906184829184535,1
12,1,1,0,NA,0
12,1,1,0,NA,0
12,1,1,0,NA,0
12,1,1,0,NA,0
12,1,1,1,0.561719238688487,0
12,1,1,0,NA,0
12,1,1,1,0.168478931180528,1
12,1,1,0,NA,0
12,1,1,0,NA,1
12,1,1,1,0.138219737373588,1
12,1,1,1,0.0928397192415137,1
12,1,1,1,0.358248273577575,1
12,1,1,1,1.69570518789466,1
12,1,1,1,0.40726048350225,1
12,1,1,0,NA,1
12,1,1,0,NA,0
12,1,1,0,NA,0
12,1,1,0,NA,0
12,1,1,1,0.833556398009427,1
12,1,1,0,NA,0
12,1,1,1,0.0592683338951298,1
12,1,1,1,0.757319091609961,1
12,1,1,0,NA,1
12,1,1,1,0.814665735578036,1
12,1,1,0,NA,1
12,1,1,1,1.42929652156298,1
12,1,1,0,NA,0
12,1,1,1,0.401936069387979,1
12,1,1,1,0.096457162943092,1
12,1,1,1,0.916701809776691,0
12,1,1,0,NA,0
12,1,1,1,0.852519371837043,1
12,1,1,0,NA,0
12,1,1,1,0.305216143487259,1
12,1,1,0,NA,1
12,1,1,1,0.317751242153635,1
12,1,1,1,0.133637261807897,0
12,1,1,0,NA,0
12,1,1,1,0.200932872676622,1
